service_type,service_id,num_instances,num_fan_out_reg,num_fan_in_reg,num_fan_out_ill,num_fan_in_ill,num_fan_in_all,num_fan_out_all
illfitting,05920,34,4,0,0,0,0,4
illfitting,05921,17,6,0,0,0,0,6
illfitting,05922,34,3,0,0,0,0,3
illfitting,05923,17,7,0,0,0,0,7
illfitting,05924,170,7,8,0,0,8,7
illfitting,05925,34,4,0,0,0,0,4
illfitting,05926,34,4,0,0,0,0,4
illfitting,05927,34,3,0,0,0,0,3
illfitting,05928,34,5,0,0,0,0,5
illfitting,05929,34,3,0,0,0,0,3
illfitting,05930,34,3,0,0,0,0,3
illfitting,05931,170,4,0,0,0,0,4
illfitting,05932,34,3,0,0,0,0,3
illfitting,05933,17,3,0,0,0,0,3
illfitting,05934,34,4,0,0,0,0,4
illfitting,05935,17,3,0,0,0,0,3
illfitting,05936,34,4,0,0,0,0,4
illfitting,05937,17,4,0,0,0,0,4
illfitting,05938,170,8,0,0,0,0,8
illfitting,05939,34,7,0,0,0,0,7
illfitting,05940,34,4,0,0,0,0,4
illfitting,05941,34,6,0,0,0,0,6
illfitting,05942,34,4,0,0,0,0,4
illfitting,05943,34,7,0,0,0,0,7
illfitting,05944,34,3,0,0,0,0,3
illfitting,05945,170,7,11,6,0,11,13
illfitting,05946,34,6,2,0,1,3,6
illfitting,05947,34,8,2,0,1,3,8
illfitting,05948,34,7,2,0,1,3,7
illfitting,05949,34,7,2,0,1,3,7
illfitting,05950,34,7,2,0,1,3,7
illfitting,05951,34,8,2,0,1,3,8
illfitting,05952,173,7,10,6,0,10,13
illfitting,05953,34,6,2,0,1,3,6
illfitting,05954,34,7,2,1,2,4,8
illfitting,05955,34,7,2,0,1,3,7
illfitting,05956,34,7,2,0,1,3,7
illfitting,05957,34,6,2,0,1,3,6
illfitting,05958,34,8,2,0,1,3,8
illfitting,05959,170,7,10,6,0,10,13
illfitting,05960,34,8,2,0,1,3,8
illfitting,05961,34,8,2,0,1,3,8
illfitting,05962,34,7,2,0,1,3,7
illfitting,05963,34,6,2,0,1,3,6
illfitting,05964,34,6,2,0,1,3,6
illfitting,05965,34,7,2,0,1,3,7
illfitting,05966,85,6,0,0,0,0,6
illfitting,05967,34,3,0,0,0,0,3
illfitting,05968,17,3,0,0,0,0,3
illfitting,05969,51,3,0,0,0,0,3
illfitting,05970,17,3,0,0,0,0,3
illfitting,05971,51,3,0,0,0,0,3
illfitting,05972,17,3,0,0,0,0,3
illfitting,05973,51,3,0,0,0,0,3
illfitting,05974,17,3,0,0,0,0,3
illfitting,05975,51,5,0,0,0,0,5
illfitting,05976,17,4,0,0,0,0,4
illfitting,05977,51,3,0,0,0,0,3
illfitting,05978,17,3,0,0,0,0,3
illfitting,05979,51,3,0,0,0,0,3
illfitting,05980,17,3,0,0,0,0,3
illfitting,05981,34,4,0,0,0,0,4
illfitting,05982,17,3,0,0,0,0,3
illfitting,05983,34,3,0,0,0,0,3
illfitting,05984,17,3,0,0,0,0,3
illfitting,05985,34,4,0,0,0,0,4
illfitting,05986,17,3,0,0,0,0,3
illfitting,05987,270,7,9,6,0,9,13
illfitting,05988,39,7,2,0,1,3,7
illfitting,05989,41,6,2,0,1,3,6
illfitting,05990,35,6,2,0,1,3,6
illfitting,05991,36,6,2,0,1,3,6
illfitting,05992,34,6,2,0,1,3,6
illfitting,05993,34,7,2,0,1,3,7
illfitting,05994,274,8,10,6,0,10,14
illfitting,05995,42,8,2,0,1,3,8
illfitting,05996,42,7,2,0,1,3,7
illfitting,05997,36,7,2,0,1,3,7
illfitting,05998,37,7,2,0,1,3,7
illfitting,05999,34,7,2,0,1,3,7
illfitting,06000,34,9,2,0,1,3,9
illfitting,06001,263,8,8,6,0,8,14
illfitting,06002,41,7,2,0,1,3,7
illfitting,06003,42,6,2,0,1,3,6
illfitting,06004,36,7,2,0,1,3,7
illfitting,06005,36,7,2,0,1,3,7
illfitting,06006,34,6,2,0,1,3,6
illfitting,06007,34,6,2,0,1,3,6
illfitting,06008,186,3,10,3,0,10,6
illfitting,06009,36,3,3,0,1,4,3
illfitting,06010,17,3,0,0,0,0,3
illfitting,06011,34,3,3,0,1,4,3
illfitting,06012,17,4,0,0,0,0,4
regular,06013,182,4,1,0,0,1,4
regular,06014,12,6,2,0,0,2,6
regular,06015,50,0,0,0,0,0,0
regular,06016,234,9,38,0,0,38,9
regular,06017,40,20,50,0,0,50,20
regular,06018,1724,11,200,0,0,200,11
regular,06019,12,3,6,0,0,6,3
regular,06020,1,10,0,0,0,0,10
regular,06021,2,7,0,0,0,0,7
regular,06022,3,16,1,0,0,1,16
regular,06023,6579,0,0,0,0,0,0
regular,06024,6581,0,0,0,0,0,0
regular,06025,6573,0,1,0,0,1,0
regular,06026,39,10,2,0,0,2,10
regular,06027,20,7,0,0,0,0,7
regular,06028,6,0,1,0,0,1,0
regular,06029,6,1,5,0,0,5,1
regular,06030,6,1,4,0,0,4,1
regular,06031,6,1,0,0,0,0,1
regular,06032,6,1,3,0,0,3,1
regular,06033,22,1,13,0,0,13,1
regular,06034,6,1,9,0,0,9,1
regular,06035,6,1,8,0,0,8,1
regular,06036,6,1,6,0,0,6,1
regular,06037,6,1,16,0,0,16,1
regular,06038,6,1,16,0,0,16,1
regular,06039,6,1,15,0,0,15,1
regular,06040,24,2,22,0,0,22,2
regular,06041,21,1,17,0,0,17,1
regular,06042,6,1,11,0,0,11,1
regular,06043,6,1,4,0,0,4,1
illfitting,06044,34,3,2,0,0,2,3
illfitting,06045,353,12,3,8,8,11,20
illfitting,06046,34,4,4,0,0,4,4
illfitting,06047,57,3,4,0,0,4,3
illfitting,06048,34,2,0,0,0,0,2
illfitting,06049,34,3,1,0,0,1,3
illfitting,06050,34,3,2,0,0,2,3
illfitting,06051,34,2,2,0,0,2,2
illfitting,06052,35,2,9,0,0,9,2
illfitting,06053,41,4,4,0,0,4,4
illfitting,06054,34,3,4,0,0,4,3
illfitting,06055,48,3,2,0,0,2,3
illfitting,06056,35,2,4,0,0,4,2
illfitting,06057,116,6,3,0,0,3,6
illfitting,06058,323,7,5,0,0,5,7
illfitting,06059,34,3,6,0,0,6,3
illfitting,06060,58,4,4,0,0,4,4
illfitting,06061,34,4,4,0,0,4,4
illfitting,06062,34,3,6,0,0,6,3
illfitting,06063,698,6,23,0,0,23,6
illfitting,06064,34,4,0,0,0,0,4
illfitting,06065,36,3,4,0,0,4,3
illfitting,06066,34,3,0,0,0,0,3
illfitting,06067,34,4,6,0,0,6,4
illfitting,06068,34,3,6,0,0,6,3
illfitting,06069,34,3,0,0,0,0,3
illfitting,06070,58,5,2,0,0,2,5
illfitting,06071,34,3,0,0,0,0,3
illfitting,06072,1513,11,4,0,0,4,11
illfitting,06073,34,3,2,0,0,2,3
illfitting,06074,73,4,16,0,0,16,4
illfitting,06075,43,4,15,0,0,15,4
illfitting,06076,62,6,6,0,0,6,6
illfitting,06077,91,3,21,0,0,21,3
illfitting,06078,34,2,3,0,0,3,2
illfitting,06079,58,4,5,0,0,5,4
illfitting,06080,37,4,4,0,0,4,4
illfitting,06081,92,11,18,0,0,18,11
illfitting,06082,171,3,7,0,0,7,3
illfitting,06083,34,4,4,0,0,4,4
illfitting,06084,34,2,2,0,0,2,2
illfitting,06085,34,3,6,0,0,6,3
illfitting,06086,34,2,4,0,0,4,2
illfitting,06087,34,2,3,0,0,3,2
illfitting,06088,34,3,0,0,0,0,3
illfitting,06089,45,5,6,0,0,6,5
illfitting,06090,35,3,12,0,0,12,3
illfitting,06091,34,2,9,0,0,9,2
illfitting,06092,34,3,15,0,0,15,3
illfitting,06093,34,2,0,0,0,0,2
illfitting,06094,34,2,4,0,0,4,2
illfitting,06095,34,2,3,0,0,3,2
illfitting,06096,35,3,6,0,0,6,3
illfitting,06097,34,2,1,0,0,1,2
illfitting,06098,34,2,0,0,0,0,2
illfitting,06099,70,6,5,0,0,5,6
illfitting,06100,34,2,0,0,0,0,2
illfitting,06101,34,2,0,0,0,0,2
illfitting,06102,34,2,0,0,0,0,2
illfitting,06103,197,5,3,0,0,3,5
illfitting,06104,135,9,22,0,0,22,9
illfitting,06105,34,2,5,0,0,5,2
illfitting,06106,34,3,7,0,0,7,3
illfitting,06107,38,3,5,0,0,5,3
illfitting,06108,34,2,6,0,0,6,2
illfitting,06109,34,4,1,0,0,1,4
illfitting,06110,35,3,4,0,0,4,3
illfitting,06111,36,4,6,0,0,6,4
illfitting,06112,41,3,2,0,0,2,3
illfitting,06113,65,4,5,0,0,5,4
illfitting,06114,34,2,1,0,0,1,2
illfitting,06115,34,2,0,0,0,0,2
illfitting,06116,34,3,0,0,0,0,3
illfitting,06117,34,3,0,0,0,0,3
illfitting,06118,36,4,0,0,0,0,4
illfitting,06119,34,2,3,0,0,3,2
illfitting,06120,35,4,0,0,0,0,4
illfitting,06121,75,5,16,0,0,16,5
illfitting,06122,34,3,4,0,0,4,3
illfitting,06123,34,3,4,0,0,4,3
illfitting,06124,237,5,10,0,0,10,5
illfitting,06125,37,4,6,0,0,6,4
illfitting,06126,34,2,1,0,0,1,2
illfitting,06127,38,2,14,0,0,14,2
illfitting,06128,34,3,10,0,0,10,3
illfitting,06129,34,3,19,0,0,19,3
illfitting,06130,34,2,3,0,0,3,2
illfitting,06131,45,8,4,0,0,4,8
illfitting,06132,34,2,4,0,0,4,2
illfitting,06133,34,2,0,0,0,0,2
illfitting,06134,34,3,0,0,0,0,3
illfitting,06135,34,4,1,0,0,1,4
illfitting,06136,34,2,3,0,0,3,2
illfitting,06137,46,4,7,0,0,7,4
illfitting,06138,34,3,1,0,0,1,3
illfitting,06139,34,3,4,0,0,4,3
illfitting,06140,739,8,2,0,0,2,8
illfitting,06141,38,3,2,0,0,2,3
illfitting,06142,34,3,7,0,0,7,3
illfitting,06143,34,2,6,0,0,6,2
illfitting,06144,34,3,7,0,0,7,3
illfitting,06145,34,3,6,0,0,6,3
illfitting,06146,34,2,7,0,0,7,2
illfitting,06147,189,6,5,0,0,5,6
illfitting,06148,34,3,0,0,0,0,3
illfitting,06149,34,3,2,0,0,2,3
illfitting,06150,34,2,0,0,0,0,2
illfitting,06151,107,5,1,0,0,1,5
illfitting,06152,34,3,0,0,0,0,3
illfitting,06153,73,5,3,0,0,3,5
illfitting,06154,38,3,11,0,0,11,3
illfitting,06155,34,2,3,0,0,3,2
illfitting,06156,100,4,5,0,0,5,4
illfitting,06157,34,3,3,0,0,3,3
illfitting,06158,34,3,9,0,0,9,3
illfitting,06159,34,2,2,0,0,2,2
illfitting,06160,34,2,2,0,0,2,2
illfitting,06161,34,2,3,0,0,3,2
illfitting,06162,34,3,1,0,0,1,3
illfitting,06163,34,3,2,0,0,2,3
illfitting,06164,34,3,3,0,0,3,3
illfitting,06165,34,2,3,0,0,3,2
illfitting,06166,34,3,2,0,0,2,3
illfitting,06167,34,2,3,0,0,3,2
illfitting,06168,50,5,4,0,0,4,5
illfitting,06169,34,2,3,0,0,3,2
illfitting,06170,34,4,2,0,0,2,4
illfitting,06171,34,2,3,0,0,3,2
illfitting,06172,34,2,3,0,0,3,2
illfitting,06173,34,2,4,0,0,4,2
illfitting,06174,38,3,2,0,0,2,3
illfitting,06175,34,4,3,0,0,3,4
illfitting,06176,40,5,2,0,0,2,5
illfitting,06177,34,2,3,0,0,3,2
illfitting,06178,34,3,3,0,0,3,3
illfitting,06179,34,3,3,0,0,3,3
illfitting,06180,34,3,3,0,0,3,3
illfitting,06181,182,5,20,0,0,20,5
illfitting,06182,34,2,3,0,0,3,2
illfitting,06183,34,2,2,0,0,2,2
illfitting,06184,34,3,4,0,0,4,3
illfitting,06185,171,6,2,0,0,2,6
illfitting,06186,34,2,3,0,0,3,2
illfitting,06187,34,5,5,0,0,5,5
illfitting,06188,34,5,4,0,0,4,5
illfitting,06189,34,3,0,0,0,0,3
illfitting,06190,34,3,0,0,0,0,3
illfitting,06191,34,4,0,0,0,0,4
illfitting,06192,282,4,4,0,0,4,4
illfitting,06193,281,6,4,0,0,4,6
illfitting,06194,34,3,0,0,0,0,3
illfitting,06195,34,3,0,0,0,0,3
illfitting,06196,4115,8,8,0,0,8,8
illfitting,06197,94,4,7,0,0,7,4
illfitting,06198,34,2,2,0,0,2,2
illfitting,06199,34,2,0,0,0,0,2
illfitting,06200,40,3,2,0,0,2,3
illfitting,06201,34,4,0,0,0,0,4
illfitting,06202,281,10,15,0,0,15,10
illfitting,06203,34,4,0,0,0,0,4
illfitting,06204,17,3,4,0,0,4,3
illfitting,06205,34,5,1,0,0,1,5
illfitting,06206,12,4,1,0,0,1,4
illfitting,06207,34,4,3,0,0,3,4
illfitting,06208,22,4,5,0,0,5,4
illfitting,06209,12,4,1,0,0,1,4
illfitting,06210,12,5,2,0,0,2,5
illfitting,06211,38,9,10,1,1,11,10
illfitting,06212,138,10,20,1,1,21,11
illfitting,06213,415,12,2,1,1,3,13
illfitting,06214,26,4,11,0,0,11,4
illfitting,06215,22,3,3,0,0,3,3
illfitting,06216,4021,12,14,0,0,14,12
illfitting,06217,374,7,4,0,0,4,7
illfitting,06218,347,9,3,1,1,4,10
illfitting,06219,36,5,7,0,0,7,5
illfitting,06220,397,12,4,1,1,5,13
illfitting,06221,16,4,4,0,0,4,4
illfitting,06222,26,5,2,0,0,2,5
illfitting,06223,130,15,5,1,1,6,16
illfitting,06224,56,7,25,0,0,25,7
illfitting,06225,34,4,0,0,0,0,4
illfitting,06226,53,10,5,0,0,5,10
illfitting,06227,247,10,4,1,1,5,11
illfitting,06228,46,13,10,0,0,10,13
illfitting,06229,39,3,3,0,0,3,3
illfitting,06230,16,5,20,0,0,20,5
illfitting,06231,16,4,3,0,0,3,4
illfitting,06232,34,5,0,0,0,0,5
illfitting,06233,34,6,0,0,0,0,6
illfitting,06234,34,10,2,1,1,3,11
illfitting,06235,24,8,5,0,0,5,8
illfitting,06236,34,4,4,0,0,4,4
illfitting,06237,34,4,5,0,0,5,4
illfitting,06238,34,4,4,0,0,4,4
illfitting,06239,34,4,5,0,0,5,4
illfitting,06240,48,5,19,0,0,19,5
illfitting,06241,42,3,26,0,0,26,3
illfitting,06242,19,10,5,1,1,6,11
illfitting,06243,43,6,23,0,0,23,6
illfitting,06244,34,5,3,0,0,3,5
regular,06245,25,36,23,0,0,23,36
regular,06246,3,9,2,0,0,2,9
regular,06247,3,1,1,0,0,1,1
regular,06248,3,13,8,0,0,8,13
regular,06249,6,3,4,0,0,4,3
regular,06250,10,19,8,0,0,8,19
regular,06251,3,4,2,0,0,2,4
regular,06252,3,10,1,0,0,1,10
regular,06253,3,0,4,0,0,4,0
regular,06254,64,5,7,0,0,7,5
regular,06255,12,7,1,0,0,1,7
regular,06256,3,3,2,0,0,2,3
regular,06257,57,2,7,0,0,7,2
regular,06258,3,0,1,0,0,1,0
regular,06259,1,2,0,0,0,0,2
regular,06260,10,5,1,0,0,1,5
regular,06261,55,39,12,0,0,12,39
regular,06262,2,1,0,0,0,0,1
regular,06263,1,1,0,0,0,0,1
regular,06264,2,3,0,0,0,0,3
regular,06265,4,1,3,0,0,3,1
regular,06266,40,27,43,0,0,43,27
regular,06267,36,3,0,0,0,0,3
regular,06268,5,1,1,0,0,1,1
regular,06269,4,5,1,0,0,1,5
regular,06270,1,1,0,0,0,0,1
regular,06271,3,3,1,0,0,1,3
regular,06272,29,5,7,0,0,7,5
regular,06273,1071,3,2,0,0,2,3
regular,06274,3,0,0,0,0,0,0
regular,06275,5,0,0,0,0,0,0
regular,06276,10,1,0,0,0,0,1
regular,06277,305,5,0,0,0,0,5
regular,06278,6581,0,0,0,0,0,0
regular,06279,111,3,0,0,0,0,3
regular,06280,32,2,0,0,0,0,2
regular,06281,136,0,2,0,0,2,0
regular,06282,11,1,2,0,0,2,1
regular,06283,4,1,0,0,0,0,1
regular,06284,3,3,0,0,0,0,3
regular,06285,8,2,4,0,0,4,2
regular,06286,248,2,0,0,0,0,2
regular,06287,18,18,0,0,0,0,18
regular,06288,167,4,4,0,0,4,4
regular,06289,1,0,0,0,0,0,0
regular,06290,6582,0,0,0,0,0,0
regular,06291,215,15,191,0,0,191,15
regular,06292,3,2,11,0,0,11,2
regular,06293,3,2,1,0,0,1,2
regular,06294,8,2,1,0,0,1,2
regular,06295,1,0,0,0,0,0,0
regular,06296,1,0,0,0,0,0,0
regular,06297,1,6,0,0,0,0,6
illfitting,06298,27,4,4,0,0,4,4
illfitting,06299,21,7,4,0,0,4,7
illfitting,06300,21,5,4,0,0,4,5
illfitting,06301,22,5,4,0,0,4,5
illfitting,06302,28,6,4,0,0,4,6
illfitting,06303,26,7,4,0,0,4,7
illfitting,06304,21,5,4,0,0,4,5
illfitting,06305,20,6,4,0,0,4,6
illfitting,06306,21,6,4,0,0,4,6
illfitting,06307,28,8,4,0,0,4,8
illfitting,06308,24,6,4,0,0,4,6
illfitting,06309,23,5,4,0,0,4,5
illfitting,06310,18,7,3,0,0,3,7
illfitting,06311,16,6,5,0,0,5,6
illfitting,06312,16,4,5,0,0,5,4
illfitting,06313,16,3,5,0,0,5,3
illfitting,06314,16,4,5,0,0,5,4
illfitting,06315,82,9,11,1,1,12,10
illfitting,06316,18,5,4,0,0,4,5
illfitting,06317,20,8,5,0,0,5,8
illfitting,06318,23,4,4,0,0,4,4
regular,06319,34,4,0,0,0,0,4
regular,06320,3,0,0,0,0,0,0
regular,06321,18,9,0,0,0,0,9
regular,06322,172,23,36,0,0,36,23
regular,06323,6,1,0,0,0,0,1
regular,06324,2,8,0,0,0,0,8
regular,06325,1,0,0,0,0,0,0
regular,06326,18,9,13,0,0,13,9
regular,06327,8,4,12,0,0,12,4
regular,06328,4,2,0,0,0,0,2
regular,06329,10,8,14,0,0,14,8
regular,06330,10,8,11,0,0,11,8
regular,06331,9,6,15,0,0,15,6
regular,06332,21,0,0,0,0,0,0
regular,06333,80,12,24,28,0,24,40
regular,06334,27,1,18,0,0,18,1
regular,06335,3,2,4,0,0,4,2
regular,06336,3,2,0,0,0,0,2
regular,06337,3,1,0,0,0,0,1
regular,06338,73,16,39,0,0,39,16
regular,06339,420,19,92,0,0,92,19
regular,06340,3,4,1,0,0,1,4
regular,06341,326205,102,76,23,0,76,125
regular,06342,34,11,1,0,0,1,11
regular,06343,31,33,2,0,0,2,33
regular,06344,2,2,0,0,0,0,2
regular,06345,525,9,3,0,0,3,9
regular,06346,54,9,1,0,0,1,9
regular,06347,1410,2,35,0,0,35,2
regular,06348,44,47,16,0,0,16,47
regular,06349,10,1,3,0,0,3,1
regular,06350,11966,25,0,0,0,0,25
regular,06351,16917,6,11,0,0,11,6
regular,06352,3000,5,2,0,0,2,5
regular,06353,100,2,0,0,0,0,2
regular,06354,23,5,0,0,0,0,5
regular,06355,400,11,2,0,0,2,11
regular,06356,12094,19,15,0,0,15,19
regular,06357,321,10,5,0,0,5,10
regular,06358,8148,22,12,0,0,12,22
regular,06359,2010,17,6,0,0,6,17
regular,06360,540,9,3,0,0,3,9
regular,06361,1270,17,6,0,0,6,17
regular,06362,6531,13,28,0,0,28,13
regular,06363,850,33,1,0,0,1,33
regular,06364,1956,17,45,0,0,45,17
regular,06365,20,10,5,0,0,5,10
regular,06366,220,12,1,0,0,1,12
regular,06367,278,12,4,0,0,4,12
regular,06368,8904,20,10,0,0,10,20
regular,06369,8148,20,10,0,0,10,20
regular,06370,126,12,5,0,0,5,12
regular,06371,4449,20,0,0,0,0,20
regular,06372,222,115,4,136,0,4,251
regular,06373,54,4,16,0,0,16,4
regular,06374,1148,24,3,0,0,3,24
regular,06375,112,11,0,0,0,0,11
regular,06376,2,7,0,0,0,0,7
regular,06377,18686,42,1,0,0,1,42
regular,06378,12,4,0,0,0,0,4
regular,06379,8,7,1,0,0,1,7
regular,06380,4,0,1,0,0,1,0
regular,06381,40,20,1,0,0,1,20
regular,06382,51,1,0,0,0,0,1
regular,06383,1045,10,11,0,0,11,10
regular,06384,160,10,4,0,0,4,10
regular,06385,1,0,0,0,0,0,0
regular,06386,90,9,9,0,0,9,9
regular,06387,12,5,0,0,0,0,5
regular,06388,12,7,0,0,0,0,7
regular,06389,24,10,0,0,0,0,10
regular,06390,3,7,9,0,0,9,7
regular,06391,702,25,11,0,0,11,25
regular,06392,8,4,1,0,0,1,4
regular,06393,225,20,11,0,0,11,20
regular,06394,40,7,9,0,0,9,7
regular,06395,35,22,5,0,0,5,22
regular,06396,4274,14,6,0,0,6,14
regular,06397,24,6,2,0,0,2,6
regular,06398,172,2,1,0,0,1,2
regular,06399,34,8,0,0,0,0,8
regular,06400,98,11,0,0,0,0,11
regular,06401,637,16,0,0,0,0,16
regular,06402,8,11,0,0,0,0,11
regular,06403,24,9,0,0,0,0,9
regular,06404,96,17,0,0,0,0,17
regular,06405,2,0,1,0,0,1,0
regular,06406,4,2,17,0,0,17,2
regular,06407,32,10,0,0,0,0,10
regular,06408,4,9,0,0,0,0,9
regular,06409,4,4,0,0,0,0,4
regular,06410,3,1,0,0,0,0,1
regular,06411,3,1,0,0,0,0,1
regular,06412,3,1,0,0,0,0,1
regular,06413,273,0,21,0,0,21,0
regular,06414,3,1,1,0,0,1,1
regular,06415,3,0,0,0,0,0,0
regular,06416,22,3,4,0,0,4,3
regular,06417,6,0,0,0,0,0,0
regular,06418,1,2,0,0,0,0,2
regular,06419,17,2,7,0,0,7,2
regular,06420,19,3,8,0,0,8,3
regular,06421,4,11,0,0,0,0,11
regular,06422,4,7,10,0,0,10,7
regular,06423,242,28,49,0,0,49,28
regular,06424,7,29,1,0,0,1,29
regular,06425,12,15,9,0,0,9,15
regular,06426,552,4,1,0,0,1,4
regular,06427,28,6,0,0,0,0,6
regular,06428,395,38,275,0,1,276,38
regular,06429,6,8,0,0,0,0,8
regular,06430,15,4,4,0,0,4,4
regular,06431,1,9,0,0,0,0,9
regular,06432,216,6,7,0,0,7,6
regular,06433,8,9,4,0,0,4,9
regular,06434,16,1,0,0,0,0,1
regular,06435,3,3,4,0,0,4,3
regular,06436,144,4,2,0,0,2,4
regular,06437,3,4,4,0,0,4,4
regular,06438,3,2,3,0,0,3,2
regular,06439,2,4,2,0,0,2,4
regular,06440,7,18,4,0,0,4,18
regular,06441,4,15,0,0,0,0,15
regular,06442,24,8,0,0,0,0,8
regular,06443,20,0,0,0,0,0,0
regular,06444,6,14,13,0,0,13,14
regular,06445,3,8,4,0,0,4,8
regular,06446,3,14,0,0,0,0,14
regular,06447,7,3,0,1,0,0,4
regular,06448,1,0,0,0,0,0,0
regular,06449,7,1,0,0,0,0,1
regular,06450,5,1,0,0,0,0,1
regular,06451,7,3,0,0,0,0,3
regular,06452,3,0,0,0,0,0,0
regular,06453,10,2,7,0,0,7,2
regular,06454,8,0,1,0,0,1,0
regular,06455,36,12,4,0,0,4,12
regular,06456,2,0,0,0,0,0,0
regular,06457,36,5,5,0,0,5,5
regular,06458,36,3,2,0,0,2,3
regular,06459,18,15,4,0,0,4,15
regular,06460,37,15,5,0,0,5,15
regular,06461,18,3,1,0,0,1,3
regular,06462,36,2,2,0,0,2,2
regular,06463,18,9,6,0,0,6,9
regular,06464,30,12,1,0,0,1,12
regular,06465,54,107,1,5,0,1,112
regular,06466,36,5,7,0,0,7,5
regular,06467,2,0,2,0,0,2,0
regular,06468,53,50,34,0,0,34,50
regular,06469,12,4,2,0,0,2,4
regular,06470,3,2,0,0,0,0,2
regular,06471,4,0,1,0,0,1,0
regular,06472,2,0,0,0,0,0,0
regular,06473,15,1,4,0,0,4,1
regular,06474,18,1,1,0,0,1,1
regular,06475,18,3,3,0,0,3,3
regular,06476,2,0,0,0,0,0,0
regular,06477,18,1,8,0,0,8,1
regular,06478,21,16,6,0,0,6,16
regular,06479,36,4,4,0,0,4,4
regular,06480,36,1,4,0,0,4,1
regular,06481,48,2,3,0,0,3,2
regular,06482,36,5,4,0,0,4,5
regular,06483,9,1,6,0,0,6,1
regular,06484,1,0,0,0,0,0,0
regular,06485,36,24,1,0,0,1,24
regular,06486,33,5,57,0,0,57,5
regular,06487,6,0,1,0,0,1,0
regular,06488,36,10,6,0,0,6,10
regular,06489,115,16,0,0,0,0,16
regular,06490,66,4,7,0,0,7,4
regular,06491,36,8,4,0,0,4,8
regular,06492,3,3,3,0,0,3,3
regular,06493,48,50,1,0,0,1,50
regular,06494,36,11,12,0,1,13,11
regular,06495,360,34,0,1,0,0,35
regular,06496,66,46,21,0,0,21,46
regular,06497,36,1,0,0,0,0,1
regular,06498,36,5,3,0,0,3,5
regular,06499,15,2,1,0,0,1,2
regular,06500,2,0,2,0,0,2,0
regular,06501,3,4,4,0,0,4,4
regular,06502,3,1,1,0,0,1,1
regular,06503,6,3,0,0,0,0,3
regular,06504,70,18,4,0,0,4,18
regular,06505,100,5,10,0,0,10,5
regular,06506,2,0,0,0,0,0,0
regular,06507,3,4,2,0,0,2,4
regular,06508,1,0,0,0,0,0,0
regular,06509,3,0,0,0,0,0,0
regular,06510,1,0,0,0,0,0,0
regular,06511,3,4,2,0,0,2,4
regular,06512,3,2,11,0,0,11,2
regular,06513,2,2,2,0,0,2,2
regular,06514,3,0,0,0,0,0,0
regular,06515,30,19,2,0,0,2,19
regular,06516,2,8,2,0,0,2,8
regular,06517,7,0,0,0,0,0,0
regular,06518,388,32,86,0,0,86,32
regular,06519,53,19,0,0,0,0,19
regular,06520,5,1,4,0,0,4,1
regular,06521,4,7,10,0,0,10,7
regular,06522,2,1,0,0,0,0,1
regular,06523,15,32,13,0,0,13,32
regular,06524,240,15,7,0,0,7,15
regular,06525,30,9,29,0,0,29,9
regular,06526,2,0,0,0,0,0,0
regular,06527,16,0,1,0,0,1,0
regular,06528,2,0,0,0,0,0,0
regular,06529,30,7,2,0,0,2,7
regular,06530,2,0,0,0,0,0,0
regular,06531,44,17,14,0,0,14,17
regular,06532,2,0,0,0,0,0,0
regular,06533,2,0,0,0,0,0,0
regular,06534,161,32,72,0,0,72,32
regular,06535,5,0,1,0,0,1,0
regular,06536,210,16,13,0,0,13,16
regular,06537,5,3,0,0,0,0,3
regular,06538,30,4,10,0,0,10,4
regular,06539,3,1,2,0,0,2,1
regular,06540,1,1,0,0,0,0,1
regular,06541,1,1,0,0,0,0,1
regular,06542,465,5,17,0,0,17,5
regular,06543,1,0,0,0,0,0,0
regular,06544,30,2,5,0,0,5,2
regular,06545,5,0,0,0,0,0,0
regular,06546,6,9,0,0,0,0,9
regular,06547,16,0,2,0,0,2,0
regular,06548,3,0,0,0,0,0,0
regular,06549,83,0,0,0,0,0,0
regular,06550,3,1,0,0,0,0,1
regular,06551,3,0,1,0,0,1,0
regular,06552,1,0,0,0,0,0,0
regular,06553,2,1,0,0,0,0,1
regular,06554,7,2,0,0,0,0,2
regular,06555,105,4,8,0,0,8,4
regular,06556,3,1,0,0,0,0,1
regular,06557,5,1,5,0,0,5,1
regular,06558,20,1,8,0,0,8,1
regular,06559,3,3,5,0,0,5,3
regular,06560,30,4,111,0,0,111,4
regular,06561,5,3,11,0,0,11,3
regular,06562,5,3,37,0,0,37,3
regular,06563,3,3,5,0,0,5,3
regular,06564,3,2,3,0,0,3,2
regular,06565,3,2,7,0,0,7,2
regular,06566,3,1,3,0,0,3,1
regular,06567,3,1,0,0,0,0,1
regular,06568,3,2,8,0,0,8,2
regular,06569,3,2,1,0,0,1,2
regular,06570,10,5,10,0,0,10,5
regular,06571,19,4,14,0,0,14,4
regular,06572,1,7,0,0,0,0,7
regular,06573,1,11,0,0,0,0,11
regular,06574,2,0,0,0,0,0,0
regular,06575,1,5,0,0,0,0,5
regular,06576,6,0,1,0,0,1,0
regular,06577,1,3,0,0,0,0,3
regular,06578,2,0,3,0,0,3,0
regular,06579,1,5,0,0,0,0,5
regular,06580,12,3,9,0,0,9,3
regular,06581,3,3,5,0,0,5,3
regular,06582,30,0,2,0,0,2,0
