service_type,service_id,num_endpoints
regular,11516,8
regular,18084,5
illfitting,05207,1
illfitting,05965,2
illfitting,14111,1
illfitting,05233,1
illfitting,18560,3
illfitting,08367,1
illfitting,01864,1
illfitting,14133,1
regular,10881,1
illfitting,08128,1
regular,00857,4
illfitting,02204,1
illfitting,09596,1
regular,14511,4
illfitting,13217,1
illfitting,15638,1
illfitting,11917,1
illfitting,12529,1
illfitting,00531,2
regular,16831,2
illfitting,05342,3
illfitting,11320,1
illfitting,01350,1
illfitting,05227,1
illfitting,02701,1
illfitting,10271,1
illfitting,15888,1
illfitting,15177,1
illfitting,16185,1
illfitting,06080,1
illfitting,15598,1
regular,00723,486
regular,00005,57
illfitting,08556,2
illfitting,03639,1
regular,06580,8
illfitting,05407,4
regular,06513,2
illfitting,09450,1
illfitting,08238,1
regular,04551,1
illfitting,09126,1
illfitting,09933,1
illfitting,09577,1
illfitting,15828,1
illfitting,02725,1
illfitting,01869,1
illfitting,17256,1
illfitting,03874,1
regular,07884,1
illfitting,09854,2
illfitting,14268,1
illfitting,15857,1
regular,17608,1
regular,10350,1
illfitting,01905,1
regular,06013,3
regular,17046,3
illfitting,09317,1
illfitting,05128,1
illfitting,04654,1
illfitting,04038,1
illfitting,15728,1
illfitting,11618,1
illfitting,11411,2
illfitting,06212,1
illfitting,05807,1
regular,14440,2
illfitting,11928,1
illfitting,15370,1
illfitting,11076,1
illfitting,05996,1
illfitting,11310,1
illfitting,18447,4
illfitting,15880,2
illfitting,15753,3
illfitting,16219,1
regular,14931,1
illfitting,12945,1
regular,18434,1
illfitting,17376,2
illfitting,13448,1
regular,03300,4
regular,03661,2
illfitting,09395,1
illfitting,17074,2
regular,06457,9
illfitting,05410,3
illfitting,02359,1
regular,10822,2
illfitting,16174,1
illfitting,01287,1
regular,06477,6
illfitting,01444,1
regular,04496,3
regular,07911,1
regular,14873,3
regular,00757,2
illfitting,15160,1
illfitting,05226,1
illfitting,14044,1
illfitting,17405,1
illfitting,11060,1
illfitting,14274,1
illfitting,03847,1
regular,16828,6
regular,09728,7
regular,07046,2
illfitting,05033,1
regular,14561,10
regular,04098,1
illfitting,12939,1
illfitting,09308,1
regular,07895,4
regular,12221,1
illfitting,11637,1
illfitting,03992,1
illfitting,04309,1
regular,16065,5
illfitting,09970,1
regular,18257,2
regular,16710,3
regular,02577,1
illfitting,01086,1
regular,18148,3
regular,00138,5
illfitting,15075,1
regular,07952,5
illfitting,17167,2
illfitting,02001,1
illfitting,16228,1
illfitting,04701,1
illfitting,02759,1
illfitting,11287,1
illfitting,07979,1
illfitting,01076,1
regular,10598,7
illfitting,04006,1
regular,14917,2
regular,03580,29
illfitting,18618,1
regular,17766,1
illfitting,01414,1
illfitting,01122,1
illfitting,18522,2
regular,09665,1
illfitting,14143,1
illfitting,05517,2
illfitting,08883,1
illfitting,10922,1
illfitting,02958,1
illfitting,09571,1
regular,12382,1
illfitting,08111,1
regular,12222,5
regular,12168,6
illfitting,12908,1
illfitting,06984,1
illfitting,09135,1
illfitting,15833,1
regular,14465,5
regular,08052,17
illfitting,00504,2
regular,12654,1
illfitting,15098,1
illfitting,01167,1
regular,00020,5
illfitting,11769,1
illfitting,13499,1
illfitting,14005,1
illfitting,13173,1
illfitting,16611,1
illfitting,01153,1
illfitting,08803,1
illfitting,01419,1
illfitting,17175,1
illfitting,13680,1
regular,03089,2
illfitting,15441,1
illfitting,13299,1
illfitting,01698,2
illfitting,16285,1
illfitting,05086,1
illfitting,15707,1
illfitting,11360,1
illfitting,14359,3
illfitting,01155,1
regular,10868,1
illfitting,16288,3
regular,10129,5
regular,10392,9
illfitting,00515,2
illfitting,08429,1
illfitting,13023,1
illfitting,10174,1
regular,10694,1
illfitting,01768,2
illfitting,15483,1
illfitting,04053,1
illfitting,09621,1
illfitting,14258,1
illfitting,03809,1
illfitting,09320,1
illfitting,05760,1
illfitting,13767,1
illfitting,05885,3
illfitting,06783,1
illfitting,17487,2
illfitting,15412,1
regular,17598,3
illfitting,09874,2
regular,18024,3
illfitting,02763,2
illfitting,08356,1
illfitting,02846,1
illfitting,15357,1
regular,04494,2
illfitting,10234,1
regular,09754,4
illfitting,09322,1
illfitting,01756,2
regular,03705,1
regular,10139,16
regular,00212,3
regular,03558,10
illfitting,01665,2
regular,14537,3
regular,05755,4
regular,06614,7
illfitting,11286,1
illfitting,11864,1
illfitting,10214,1
illfitting,08809,1
illfitting,06155,1
illfitting,09076,1
regular,11958,14
illfitting,07562,1
regular,00661,8
illfitting,05200,2
illfitting,14953,1
regular,12035,3
regular,12212,2
regular,00287,1
regular,09773,3
illfitting,01251,1
regular,01064,1
illfitting,13488,1
illfitting,09329,1
illfitting,15232,1
illfitting,02096,1
regular,06348,3
regular,14928,2
illfitting,08490,1
regular,18158,7
illfitting,14351,2
illfitting,05062,1
regular,06038,1
regular,07811,1
illfitting,07496,1
illfitting,11556,1
illfitting,05352,4
regular,17756,2
illfitting,02257,1
regular,02506,2
illfitting,07403,1
illfitting,15323,1
illfitting,13038,1
regular,14592,1
illfitting,12979,2
illfitting,09379,1
regular,07328,2
illfitting,04663,1
illfitting,10040,1
illfitting,08372,1
regular,14824,20
illfitting,18461,1
regular,17048,3
illfitting,01653,2
illfitting,16565,1
illfitting,08978,1
illfitting,14228,1
illfitting,16209,1
illfitting,13129,1
illfitting,02345,1
illfitting,02918,1
regular,00036,1
illfitting,11419,1
illfitting,02237,1
illfitting,06786,1
regular,07038,3228
illfitting,12532,1
regular,09822,1
illfitting,09381,1
illfitting,13118,1
regular,07087,2
regular,10650,3
regular,08925,9
regular,06335,3
illfitting,12946,1
illfitting,05436,2
illfitting,08309,1
illfitting,01141,1
illfitting,05104,1
illfitting,14075,1
illfitting,18619,1
illfitting,12968,1
regular,10702,2
regular,03676,2
regular,00072,1
regular,03494,2
regular,04077,1
regular,14434,1
regular,17821,4
illfitting,05145,1
illfitting,15045,1
illfitting,09141,1
illfitting,06308,1
illfitting,11664,1
illfitting,16420,1
illfitting,15262,1
illfitting,04843,1
illfitting,05762,1
illfitting,02109,1
regular,18002,2
illfitting,17374,2
illfitting,05992,1
illfitting,10259,1
illfitting,17089,1
illfitting,07510,2
regular,14588,7
regular,12225,7
illfitting,09980,4
illfitting,11632,1
illfitting,02917,1
illfitting,04988,1
regular,12303,2
regular,06492,2
illfitting,08466,1
regular,15982,3
illfitting,05206,1
regular,05617,2
illfitting,05224,1
illfitting,14098,1
illfitting,05853,1
regular,14784,1
illfitting,05153,1
illfitting,05085,1
illfitting,15248,1
illfitting,02228,2
illfitting,11844,1
illfitting,09159,1
regular,03539,2
illfitting,01730,2
illfitting,02194,1
regular,18620,1
illfitting,08121,1
illfitting,02113,1
regular,07857,5
illfitting,14948,1
illfitting,01910,1
illfitting,01779,2
illfitting,04721,1
illfitting,09234,1
regular,04148,2
regular,17024,2
illfitting,15340,1
illfitting,15264,1
illfitting,13117,1
illfitting,06928,1
illfitting,15527,1
illfitting,13837,1
illfitting,02373,1
illfitting,04201,1
regular,12367,1
regular,16924,3
regular,10613,7
regular,06662,5
illfitting,09903,1
illfitting,17218,1
regular,18146,3
illfitting,17322,4
illfitting,15280,1
illfitting,08083,1
illfitting,11950,3
regular,10544,3
regular,07025,1
regular,04130,1
regular,14564,3
illfitting,04659,1
illfitting,15328,1
illfitting,08446,1
illfitting,06193,1
illfitting,02675,1
illfitting,13226,1
illfitting,12931,1
illfitting,04264,1
illfitting,06988,1
illfitting,17287,1
illfitting,04254,1
illfitting,13765,1
regular,11984,8
illfitting,17492,4
illfitting,07631,2
illfitting,08204,1
illfitting,01582,1
illfitting,00491,2
illfitting,17069,2
regular,18044,4
illfitting,07619,1
illfitting,09029,1
regular,17903,1
illfitting,03942,1
illfitting,15734,1
illfitting,11855,1
illfitting,08469,1
regular,09759,3
illfitting,09250,1
illfitting,10017,1
illfitting,15326,1
illfitting,15619,1
illfitting,00526,2
illfitting,01739,2
illfitting,13195,1
regular,14546,5
illfitting,03608,1
illfitting,04909,1
illfitting,09502,1
regular,04398,5
illfitting,16692,2
regular,12252,2
illfitting,15334,1
illfitting,08210,1
illfitting,08861,1
illfitting,10332,1
regular,07134,2
illfitting,15579,1
regular,09747,4
illfitting,02706,1
illfitting,11391,1
regular,04404,1
illfitting,06106,1
illfitting,03642,1
illfitting,12528,1
illfitting,01819,2
illfitting,01371,1
illfitting,00557,1
illfitting,09483,1
regular,03738,1
illfitting,02604,1
illfitting,11249,1
illfitting,04341,1
regular,03204,2630
illfitting,05542,2
regular,17884,3
illfitting,01742,2
illfitting,11721,1
illfitting,02808,1
illfitting,18456,1
illfitting,15080,1
illfitting,16090,1
illfitting,17513,1
illfitting,04048,1
illfitting,07580,1
regular,10103,1
illfitting,08971,2
illfitting,15235,1
illfitting,11251,1
illfitting,05001,1
illfitting,09901,1
illfitting,02923,1
regular,12460,4
illfitting,09993,1
illfitting,12973,1
illfitting,15739,1
regular,07890,2
regular,07844,4
illfitting,09349,2
illfitting,05411,2
illfitting,02629,1
regular,14529,1
illfitting,02922,1
illfitting,11541,1
illfitting,11628,1
illfitting,13954,1
illfitting,04032,1
illfitting,09020,1
illfitting,02278,1
regular,10401,4
illfitting,09436,1
illfitting,03603,1
illfitting,13275,1
illfitting,09400,1
regular,07815,3
illfitting,09072,1
regular,08948,1
illfitting,09459,1
regular,04597,2
illfitting,08741,2
illfitting,02895,1
illfitting,02186,1
illfitting,08777,1
regular,14485,10
regular,03316,12
regular,13634,15
regular,09684,17
regular,07174,9
illfitting,11739,1
illfitting,05888,3
illfitting,05463,4
regular,11968,2
illfitting,14259,1
illfitting,14261,1
regular,07892,1
illfitting,13387,1
illfitting,17268,1
regular,08032,3
illfitting,13453,1
regular,14896,15
regular,03541,18
regular,06512,4
illfitting,17142,1
illfitting,08608,2
illfitting,15299,1
regular,12039,5
illfitting,11239,1
regular,04379,2
illfitting,12530,2
illfitting,09260,1
illfitting,16182,1
regular,15998,4
illfitting,08071,1
illfitting,10210,1
regular,04188,4
regular,16813,3
illfitting,10329,1
illfitting,00470,2
regular,06800,4
illfitting,05252,1
regular,17669,1
regular,03566,2
illfitting,08349,1
illfitting,07419,1
illfitting,02853,1
regular,00739,3
illfitting,05424,2
illfitting,04745,1
illfitting,02624,1
regular,07234,1
regular,07713,1
illfitting,07490,1
illfitting,14952,1
illfitting,01120,1
illfitting,13267,2
regular,18070,3
regular,03762,1
illfitting,15011,1
illfitting,05954,2
regular,06452,1
illfitting,16261,1
illfitting,14250,1
illfitting,05492,3
regular,12186,1
regular,04150,2
illfitting,11123,1
illfitting,15722,1
illfitting,13146,1
regular,11490,30
regular,12804,8
illfitting,08273,1
regular,17042,3
regular,12478,1
illfitting,10316,1
illfitting,13136,1
regular,06438,1
regular,17749,2
regular,18286,2
illfitting,13380,1
regular,18088,1
illfitting,01284,1
illfitting,16331,1
illfitting,15369,1
regular,07769,1
illfitting,02326,1
illfitting,09391,1
illfitting,08455,1
illfitting,11700,1
illfitting,17433,3
illfitting,01356,1
illfitting,16510,2
illfitting,09295,1
illfitting,13383,1
illfitting,01390,1
illfitting,03644,1
illfitting,07451,1
illfitting,11880,1
illfitting,05955,1
illfitting,16581,1
illfitting,09143,1
illfitting,09172,1
regular,12802,1
illfitting,11897,1
illfitting,01266,1
regular,03205,10
illfitting,15408,1
regular,03544,16
regular,03740,2
regular,03191,2
regular,00829,3
illfitting,01143,1
illfitting,15440,1
illfitting,17271,1
illfitting,16237,1
illfitting,11349,1
illfitting,04216,1
illfitting,14294,1
illfitting,16476,1
illfitting,15225,1
regular,01058,3
regular,03082,10
illfitting,06953,3
illfitting,09498,1
regular,00033,4
regular,05658,3
illfitting,13689,1
illfitting,01926,1
illfitting,07476,1
illfitting,16249,1
illfitting,16501,1
illfitting,01360,1
illfitting,01686,3
illfitting,03817,1
illfitting,15219,1
illfitting,04618,1
illfitting,02296,1
illfitting,17255,1
illfitting,02617,1
regular,10896,1
illfitting,17094,1
regular,14532,2
regular,06505,6
illfitting,10062,2
illfitting,14355,3
illfitting,11727,1
illfitting,13693,1
illfitting,01343,1
illfitting,08797,1
illfitting,01366,1
illfitting,10239,1
illfitting,14086,1
illfitting,09275,1
illfitting,07599,1
illfitting,09936,1
illfitting,04798,1
illfitting,12901,1
illfitting,14322,3
illfitting,17120,2
illfitting,09988,3
illfitting,09418,1
illfitting,13288,1
regular,03346,1
regular,15973,4
illfitting,11593,1
illfitting,01854,1
regular,10873,3
illfitting,13337,1
regular,17701,3
illfitting,15371,1
illfitting,17422,2
regular,12867,2
regular,14908,1
illfitting,04030,1
illfitting,05403,3
illfitting,13306,1
illfitting,05414,4
illfitting,15088,1
regular,06712,1
illfitting,15796,2
illfitting,16673,3
regular,04473,1
illfitting,11269,1
illfitting,14287,1
illfitting,11228,1
regular,17994,4
regular,12076,3
illfitting,15067,1
illfitting,02312,1
illfitting,04773,1
illfitting,04793,1
regular,01025,2
regular,14856,1
illfitting,11117,1
illfitting,13144,1
illfitting,05225,1
illfitting,04206,1
illfitting,00405,2
regular,10669,1
regular,09730,2
regular,10539,3
illfitting,07991,1
regular,08006,1
regular,12192,2
regular,09700,3
illfitting,05515,4
regular,03073,3
illfitting,09335,2
regular,09750,15
illfitting,05023,1
illfitting,04899,1
regular,17923,1
illfitting,00552,3
illfitting,08819,1
regular,03461,2
illfitting,02381,1
illfitting,09953,2
regular,10490,5
regular,14765,2
illfitting,09092,1
illfitting,01324,1
illfitting,16546,2
illfitting,05915,1
regular,03688,3
illfitting,02298,1
illfitting,02874,1
illfitting,01402,1
illfitting,14167,1
illfitting,09426,1
illfitting,02334,1
illfitting,05780,1
illfitting,03610,1
regular,12384,13
regular,18042,10
illfitting,09419,1
regular,16824,2
regular,12878,1
illfitting,14269,1
illfitting,01958,1
illfitting,02344,1
illfitting,10046,1
illfitting,05356,2
illfitting,09064,1
illfitting,09834,1
regular,10382,4
illfitting,08794,1
illfitting,11713,1
illfitting,01532,1
illfitting,05069,1
illfitting,15750,2
regular,13616,2
illfitting,14140,1
illfitting,15748,2
regular,16838,1
illfitting,01231,1
illfitting,11042,1
illfitting,11919,1
illfitting,06047,1
illfitting,15642,1
regular,18301,2
illfitting,11288,1
illfitting,01602,2
illfitting,14303,1
illfitting,14263,1
illfitting,09935,1
illfitting,01329,1
illfitting,14999,1
regular,01024,1
illfitting,01378,2
illfitting,15566,1
illfitting,01233,1
regular,17770,9
illfitting,02639,1
regular,04479,8
regular,17964,2
regular,16774,17
illfitting,06903,1
illfitting,09185,1
illfitting,01892,1
illfitting,02102,1
illfitting,09039,1
illfitting,14096,1
illfitting,00380,1
illfitting,17251,2
illfitting,17330,3
illfitting,09344,1
illfitting,13042,1
illfitting,15022,1
illfitting,13321,1
illfitting,09977,4
regular,01558,27
regular,12351,5
illfitting,11396,2
regular,07312,2
illfitting,15760,3
regular,16830,6
regular,00709,3
illfitting,13125,1
illfitting,10294,1
regular,05754,2
illfitting,05183,1
illfitting,08964,1
illfitting,08347,1
regular,05536,3
illfitting,00454,2
illfitting,02909,1
illfitting,11080,1
illfitting,06300,1
illfitting,04976,1
regular,14826,6
regular,07823,2
illfitting,02651,1
regular,18366,2
illfitting,01919,1
regular,07854,5
illfitting,02927,1
illfitting,00403,2
regular,14563,1
regular,03278,3
illfitting,05236,1
illfitting,15271,1
illfitting,11223,1
illfitting,10283,1
illfitting,09408,1
illfitting,01246,1
illfitting,16402,4
regular,18008,5
illfitting,13924,2
regular,05530,1
illfitting,01594,1
illfitting,09384,1
illfitting,08332,1
illfitting,07456,1
illfitting,15840,1
regular,07679,1
illfitting,08481,1
illfitting,16655,2
illfitting,15766,1
illfitting,09948,1
illfitting,07529,1
illfitting,06832,1
regular,16886,1
illfitting,14939,1
illfitting,06184,1
illfitting,02170,1
illfitting,04772,1
regular,07347,6
illfitting,06199,1
regular,17063,10
illfitting,03846,1
illfitting,12515,2
illfitting,05766,2
illfitting,08513,1
regular,17593,2
illfitting,16342,4
illfitting,08302,1
illfitting,13469,1
illfitting,16578,1
illfitting,08849,1
illfitting,14145,1
illfitting,13394,1
illfitting,02671,1
illfitting,15616,1
regular,16735,22
illfitting,02166,1
regular,10611,5
regular,14405,4
regular,18160,4
illfitting,08852,1
regular,14576,2
regular,10638,10
regular,09641,6
illfitting,03941,1
illfitting,05519,3
regular,01066,1
illfitting,14981,1
regular,05605,2
illfitting,13431,1
regular,03456,1
illfitting,12569,1
illfitting,15489,1
regular,00847,1
illfitting,16171,1
illfitting,17262,1
illfitting,08867,1
illfitting,02974,1
regular,17851,4
regular,12499,1
regular,10885,2
regular,06696,4
regular,17665,1
regular,07197,5
regular,17586,2
illfitting,13446,1
illfitting,14966,1
illfitting,12944,1
illfitting,04303,1
regular,06811,3
regular,16063,4
illfitting,11135,1
illfitting,04306,1
illfitting,08131,1
illfitting,13048,1
illfitting,04892,1
illfitting,15217,1
illfitting,11587,1
illfitting,11099,1
regular,06667,2
regular,11519,1
regular,00174,25
regular,06383,2
illfitting,05351,2
regular,18288,1
illfitting,09986,3
illfitting,09856,2
regular,18310,2
illfitting,05499,2
regular,17061,1
illfitting,10227,1
illfitting,05561,1
illfitting,11918,1
illfitting,13947,1
illfitting,04826,1
illfitting,01723,2
regular,17758,2
illfitting,15183,1
regular,12170,9
illfitting,04918,1
regular,08053,3
illfitting,13243,1
illfitting,01889,1
illfitting,15174,1
illfitting,09188,1
illfitting,11317,1
regular,10720,2
illfitting,14148,1
illfitting,13489,1
illfitting,11188,1
regular,03681,4
regular,12360,2
illfitting,07518,1
illfitting,08126,1
regular,06504,5
regular,03601,3
regular,03599,1
illfitting,01988,1
regular,04149,1
illfitting,02745,1
illfitting,07481,1
regular,16802,1
illfitting,13498,1
illfitting,08956,1
illfitting,05790,1
illfitting,15770,1
illfitting,13036,1
illfitting,02735,1
illfitting,02003,1
illfitting,10144,1
regular,16706,3
illfitting,16215,1
illfitting,05554,1
illfitting,05430,2
illfitting,14368,5
regular,07926,5
illfitting,15472,1
illfitting,16391,2
regular,16764,1
illfitting,10069,1
regular,10078,1
regular,05632,1
regular,12676,91
illfitting,11149,1
regular,18275,12
regular,06377,8
regular,06445,11
illfitting,11877,1
illfitting,15827,1
illfitting,18474,1
illfitting,09109,1
regular,18340,2
illfitting,08379,1
illfitting,15438,1
illfitting,04911,1
regular,09776,4
illfitting,15745,3
illfitting,11696,1
illfitting,15508,1
illfitting,13157,1
regular,10727,1
illfitting,03859,1
regular,10124,14
illfitting,07633,1
regular,12409,3
illfitting,12916,2
regular,03488,1
illfitting,05265,1
